text,arg1,arg2,date
影片做的很棒沒錯,0,1,29/01/2021 16:12
但是小朋友們都不知道完整的原理,,,
只有講一個大標題 像折射 檸檬烯,,,
這樣子小朋友只是覺得好玩,,,
沒有實質的學習,,,
檸檬 嗚～,0,0,29/01/2021 13:54
Wooooo,11,0,29/01/2021 13:52
很抱歉，我笑了,,,
为什么我感觉看过了（ ’ - ’ * )是我的错觉？但好像真的在某个地方看到同样的影片，连人都一样，这是重发？,2,2,29/01/2021 12:14
嚇到的時候也太可愛了吧,28,0,29/01/2021 7:14
我以為那是紅蘿蔔,0,0,29/01/2021 0:50
....???????,0,0,29/01/2021 0:17
直接講重點，我喜歡,0,0,29/01/2021 0:05
我有種魔鞋jojo會分享的感覺,11,0,28/01/2021 23:27
橘子也可以,0,0,28/01/2021 23:02
10年後會爆紅,1,2,28/01/2021 21:26
檸檬烯~（擠,432,4,28/01/2021 21:20
（怎麼沒破ಠ_ಠ）,,,
檸檬（擠,,,
（氣球破掉）,,,
Wooooooo（少女手勢,,,
抱歉我才不做🌚👍,1,7,28/01/2021 20:27
而且要吃柚子我等中秋節就好了🌝💦,,,
😂用自己的恐懼挑戰科學的男人,145,0,28/01/2021 19:50
但我失禮的大聲笑出來了！,,,
好玩！,0,0,28/01/2021 19:34
哈哈哈哈哈哈,0,0,28/01/2021 19:29
这里是官方频道吗？？？,3,5,28/01/2021 18:56
唔哦！（一起被嚇到,0,0,28/01/2021 18:36
為什麼yt最近都推薦我一些神秘影片,0,0,28/01/2021 18:35
嚇到的時候好可愛,96,0,28/01/2021 18:09
嚇到也太可愛🤣🤣🤣,5,0,28/01/2021 18:05
我小时候中秋节时会用柚子皮当灯笼。不过没提几分钟就放一边了。哪知现在我国家的中秋就已大不如前。这可能是因为那时不懂柠檬烯的关系,6,0,28/01/2021 17:51
最後😂,0,0,28/01/2021 17:47
被嚇到的表情太經典了 很可以🤣🤣🤣,301,1,28/01/2021 17:42
只要是柑橘類都可以嗎？ 還是一定要有柚子皮？,11,2,28/01/2021 17:38
蜘蛛人進化論,0,0,28/01/2021 17:33
有看了上一次的影片就照做,170,9,26/01/2021 17:31
弄得滿身濕的朋友嗎🤣,,,
不跟你搞基不行了😂,0,0,06/04/2021 22:25
我是第一次聽到阿駿講這麼多話🤣,0,0,04/04/2021 19:16
拜託不要那麼可愛,0,0,26/03/2021 11:21
學廢辽~,0,0,23/03/2021 7:53
1：03我表示我学废了。,0,1,13/03/2021 18:27
學廢了,0,0,08/03/2021 21:13
我靠我終於知道了，上一次我傻傻的試了n次用掉的鹽得有一斤,0,0,27/02/2021 8:03
只有我觉得他其实不帅，但是笑起来时，心里就莫名暖暖的，头脑会发热，嘴角无端端会上扬吗？,0,0,24/02/2021 19:47
我學廢了,0,0,11/02/2021 10:17
幹,2,1,09/02/2021 18:58
害我上次用了半包鹽都沒成功(我說真的),,,
我学废了,0,1,07/02/2021 10:15
内容是好的 可是为什么要“奇怪的笑”😑,1,2,05/02/2021 10:16
😨😰😱🤯,0,0,04/02/2021 21:52
這也太帥了吧…,0,0,29/01/2021 17:33
我很怕水滴出來...,0,0,28/01/2021 20:28
然後你手歪掉直接滴到你衣服,,,
害你一大堆衣服都要洗,,,
洗到三更半夜也還沒洗完😂😂,,,
加鹽以增加浮力🤣🤣🤣,1,0,28/01/2021 18:58
為何看你笑也會想笑🤣,1,0,27/01/2021 22:43
在幫你拍的484女友💔,0,0,27/01/2021 21:03
但是其實有時候你在把水倒出來的時候，不用膠帶，水也不會流出來，但倒水的時候瓶子要很正,1,0,27/01/2021 11:47
加砂糖嗎 wwwww,3,0,27/01/2021 1:15
原來是膠帶鴨 (娜魯吼斗) XDDD,,,
到底做這個實驗有多開心啦🤣🤣🤣,0,0,26/01/2021 23:42
原來阿厲害欸,0,0,26/01/2021 22:36
猴偲囡仔🤣🤣🤣,0,0,26/01/2021 22:08
為什麼老是笑場啦...但我喜歡💕超可愛的啦,17,0,26/01/2021 20:39
我没做，因为我原本知道怎么做了，厉害吧,0,0,26/01/2021 19:58
原來是有膠帶幫忙！,0,0,26/01/2021 19:35
是不是不喜歡喝白開水～😏,,,
哈囉,0,0,26/01/2021 19:28
好多人看你影片看到濕了，真是有魅力,77,2,26/01/2021 19:09
我被你的笑传染了 🤣🤣,7,0,26/01/2021 18:51
沒想到啊😂😂,14,0,26/01/2021 18:41
笑得又皮又可愛🤣🤣,,,
這個笑容跟笑聲，我喜歡😍,57,0,26/01/2021 18:36
幸好上次沒有做（逃過一劫😂）,,,
我的桌子巨濕：0,0,0,26/01/2021 18:05
有看過w,1,0,26/01/2021 17:46
但那個似乎是用紗布,,,
笑的時候太可愛了吧😂😂😂,158,2,26/01/2021 17:40
喜歡鹹的就加點食鹽,77,8,26/01/2021 17:35
喜歡甜的就加點砂糖,,,
那.....,,,
喜歡你呢？,,,
喔！原來是這樣！！！,7,0,26/01/2021 17:32
hi,1,0,26/01/2021 17:31
偶學廢了,0,0,26/01/2021 17:31
覺得智商被侮辱的朋友們先等等！,604,69,25/01/2021 17:51
你知道人在向前走的時候，摩擦力是向前還是向後呢？😏,,,
我做的比你少年,0,0,13/04/2021 19:26
没有什么,0,0,07/04/2021 20:59
我學了9年,0,0,04/04/2021 7:09
你31歲?1歲不可能會走路,0,0,29/03/2021 12:55
😂,0,0,27/03/2021 14:09
十二歲,0,0,23/03/2021 23:37
75,0,0,16/03/2021 0:07
我觉得我的智商受到了极大的侮辱,1,0,13/03/2021 23:21
這是業配摩擦力超強的鞋子嗎,0,0,04/03/2021 21:10
30幾歲了吧 0歲不會走路吧,0,0,16/02/2021 20:06
7414,0,0,14/02/2021 20:09
原來阿俊從0歲就會走路了,1,0,14/02/2021 16:53
什麼啊,0,0,13/02/2021 12:12
李恩赫帶你做實驗,0,0,13/02/2021 5:47
我才11年XD,1,0,13/02/2021 0:57
還沒看你影片前我都不會走路耶！,1,0,12/02/2021 15:46
太謝謝你了,,,
這走路誰不會啊! 廢話,0,0,12/02/2021 15:22
31歲了,0,0,12/02/2021 8:27
跟我同款鞋,1,0,12/02/2021 2:59
還以為要講的是牛三,0,0,12/02/2021 2:13
原來是摩擦力🤣,,,
我也有那雙鞋欸(是不是只有我搞錯重點😶,1,0,11/02/2021 21:43
謝謝您教會我如何正確走路,0,0,11/02/2021 20:47
！！！！！ 30,1,0,11/02/2021 13:31
你想被查水錶？？,0,0,11/02/2021 12:25
31歲無誤,0,0,10/02/2021 20:37
直接笑喷,0,0,10/02/2021 2:04
傷害不高，侮辱性極強,0,0,10/02/2021 1:01
😂😂😂,0,0,09/02/2021 20:11
住手,0,0,09/02/2021 7:45
请问你今年几岁？,0,0,09/02/2021 5:58
完全看不出 30（？！,1,0,08/02/2021 8:37
我以為是鬼步教學😂😂,2,0,06/02/2021 14:48
有點可愛,1,0,04/02/2021 17:12
好像张雨剑啊🤣,0,0,04/02/2021 13:08
不知所谓,0,0,04/02/2021 7:17
虾毁,0,0,02/02/2021 23:14
你是傻子嗎是人都會,0,0,02/02/2021 23:12
30岁还这么风趣可爱，哈哈哈哈,2,0,02/02/2021 13:13
How to walk:,0,0,01/02/2021 16:28
u質,0,0,01/02/2021 15:10
「在這光滑的地上磨擦」,0,0,31/01/2021 23:04
這種是向..？,,,
桌子沒有摩擦力,0,0,31/01/2021 19:20
這個30年肯定是假的吧,0,0,31/01/2021 14:10
是啥東東啊？,0,0,30/01/2021 14:33
我以為要跳舞,0,0,30/01/2021 11:33
我终于学会走路了xD,0,0,30/01/2021 1:05
我才做了11年捏,0,0,29/01/2021 20:43
@安大,0,0,29/01/2021 19:24
Sohai,0,0,29/01/2021 19:00
我以為你才20😹,1,0,29/01/2021 2:14
什麼意思？,1,0,28/01/2021 23:10
桌子腳上裝了🚴,0,0,28/01/2021 19:56
還有我覺得一點也不像30歲呢！,0,0,28/01/2021 9:52
我剛剛以為你想教鬼步舞呢,0,0,28/01/2021 9:50
11,0,0,27/01/2021 0:45
我已經做這個 10年了,0,0,26/01/2021 22:44
你剛出生就會走路？！,1,1,26/01/2021 19:04
竟然30了（重點誤,35,0,26/01/2021 15:33
期待可以開直播做實驗,,,
目前做了10年,0,0,26/01/2021 12:36
大叔妳好,0,0,25/01/2021 23:18
還以為你要跳墨爾本鬼步了😆😆,3,0,25/01/2021 22:51
真正的108課綱素養題 天天用 但你不一定懂,0,0,25/01/2021 22:30
30歲？怎麼看都是大學生呀！阿駿也太會保養了吧？可以出一集教大家如何保養嗎？,97,0,25/01/2021 22:21
阿俊屬馬喔！？,2,0,25/01/2021 22:01
？,0,0,25/01/2021 19:57
30？！！！,2,0,25/01/2021 19:45
原來阿駿年紀比我大！（我還以為跟我差不多的說）,4,0,25/01/2021 19:25
向前走路時，腳是向後蹬，所以摩擦力是向前喔！,,,
目前做了16年 希望未來各位可以繼續這個實驗80 90年,38,0,25/01/2021 18:32
什麼！！？你已經30歲了嗎？(本日最震驚,317,8,25/01/2021 18:26
我以為你是可愛弟弟，原來是oppa🤣,,,
我以為你要月球漫步起來了!!!!!!!!!,280,5,25/01/2021 18:15
30歲看不出來欸,18,0,25/01/2021 18:15
果真30年？,11,0,25/01/2021 17:57
看起来好废，但却藏着科学知识 ：）,20,0,25/01/2021 17:55
還以為要月球漫步了,11,0,25/01/2021 17:53
向後吧，要不然沒辦法前進？,0,0,25/01/2021 17:52
第一,0,0,25/01/2021 17:52
我沒成功😂,0,0,14/04/2021 15:49
所以這是真的嗎,0,0,28/03/2021 18:55
又帥又可愛～,0,0,23/03/2021 21:00
我做不出来呀😭😭,0,0,15/03/2021 20:36
好自恋,0,0,28/02/2021 21:55
是假的文浪费过年了,0,0,27/02/2021 22:16
很活潑,0,0,25/02/2021 20:07
一分钟前我在想象力..现在我在拖地..,4,0,19/02/2021 3:10
每天看你耍憨,0,0,15/02/2021 9:49
你很無聊ㄟ,0,0,13/02/2021 22:27
沒成功ㄨㄛ,0,0,12/02/2021 1:17
為什麼我試了兩次都沒有 求解,1,2,10/02/2021 13:26
你的影片好有趣,1,0,10/02/2021 0:36
这个我做不到，不知道是不是我的瓶子的问题还是技术问题,2,1,10/02/2021 0:26
什麼我做就不能,0,0,09/02/2021 20:52
很想看看會不會有人真的照試ww,4,1,09/02/2021 18:38
水是什麼水都可以嗎,0,0,09/02/2021 0:56
為什麼為什麼一直在笑,0,0,08/02/2021 22:15
我怎麼覺得後面的笑帶點顏色.....,0,0,08/02/2021 5:02
又沒用:@,0,0,07/02/2021 18:57
所以是真的還是假的,0,0,05/02/2021 0:46
我以為一開始那個男的是你😂😂,0,0,04/02/2021 13:22
是波紋,0,0,04/02/2021 0:16
我聽到了,,,
為什麼我不行,0,0,03/02/2021 15:48
不成功的原因是什麼 我家的鹽難道不是 食鹽？,0,0,03/02/2021 14:38
是普通水鸠,0,0,02/02/2021 22:17
我做不到的：（,0,0,02/02/2021 22:00
😂😂😂,0,0,01/02/2021 22:50
已戀愛❤️,0,0,01/02/2021 14:18
水溜出来了啦！！！,0,0,01/02/2021 13:23
就会变咸，哈哈哈哈哈哈哈哈哈哈！（笑死）,0,0,01/02/2021 9:19
https://youtube.com/shorts/WYv7q2Ow0j0,0,1,31/01/2021 22:15
盖上瓶盖后再拿开，瓶口里好像多了个什么透明物体，但看不是很清楚,0,0,31/01/2021 21:55
无聊,0,0,31/01/2021 21:13
好笑嗎？笑點在哪？,0,1,31/01/2021 21:08
我在想阿駿484想到了母湯的東東才一直笑🤔🤔🤔,0,0,31/01/2021 19:55
其实他在下面放了一片胶片我看过这个原理,0,0,31/01/2021 15:26
瓶口有濾網,1,0,31/01/2021 15:00
超能力~~~😂🤣,0,0,31/01/2021 10:24
紗布,0,0,31/01/2021 10:15
????🙁,0,0,30/01/2021 20:46
阿俊是魔法師嗎😂,0,0,30/01/2021 17:06
簡簡單單,0,0,30/01/2021 16:49
Oh my God,1,0,30/01/2021 15:44
大家不要相信都是假的 其实有个东西贴上去像盖子 不过我知道 这些东西都是骗小孩的 连年轻人都被骗了哈哈哈哈 这些我都做过了 其实像盖子不过剪过的盖子贴上去的,0,0,30/01/2021 12:19
我等你下一期親自飲這杯鹹水,0,0,30/01/2021 2:14
没懂,0,0,30/01/2021 2:00
太力嗨了,1,0,29/01/2021 23:41
很薄的衛生紙在蓋子上,0,0,29/01/2021 19:31
蓋起來的時候 黏上去,,,
水是咸的...,0,0,29/01/2021 18:10
把小管子插进的时候会滴水...,,,
只有我想歪了吗?,,,
靠北超級狂唉 😂😂😂😂😂,0,0,29/01/2021 15:47
然後他就會變鹹 不是幹話嗎 😂😂😂,,,
他下面有網子,0,0,29/01/2021 13:58
有膠帶,0,0,29/01/2021 11:38
這是真的可以這樣嗎？,0,0,29/01/2021 11:03
太好笑了哈哈,1,0,28/01/2021 20:16
在底下,0,0,28/01/2021 19:46
有網子,0,0,28/01/2021 19:46
表面張力？,0,0,28/01/2021 16:35
🤣我可以直接裝海水試試看嗎,6,0,28/01/2021 15:47
有膜在洞口 最後幾秒蠻明顯可以看到的,0,0,28/01/2021 15:34
水加鹽，鹹水,0,0,28/01/2021 9:26
这个瓶子上面是透明盖(看别的视频解说),9,0,28/01/2021 6:22
沒有成功的，就是沒有搖晃0.66秒,1,0,28/01/2021 0:18
這個味道...是波紋氣功的味道,0,0,27/01/2021 23:00
可惡，我以為會整片用唱的,0,0,27/01/2021 22:24
我有做過但是沒有成功,0,0,27/01/2021 16:39
我知道一個更簡單的方法，在瓶口黏著網子，你讓他流水他就流水，哈哈,2,0,27/01/2021 15:10
其实你只需要一片纱布OVO,0,0,27/01/2021 0:27
然后包扎你的伤口不然会痛（x）,,,
（把纱布黏在瓶口）,,,
阿是在笑啥,0,0,26/01/2021 22:38
只要捏一捏這桌子可以報廢了,0,0,26/01/2021 21:44
應該是瓶口處有個中心戳洞的透明塑膠片,0,0,26/01/2021 20:04
神经病你当时就看了教学你以为我不知道哈哈哈我有看过那个视频,0,1,26/01/2021 19:19
就會變鹹XDDDD 不要自己心虛啦www,0,0,26/01/2021 18:57
怎麼我也不自覺笑了,0,0,26/01/2021 17:36
膠片或者紙巾吧,0,0,26/01/2021 16:37
什么原理,1,0,26/01/2021 16:29
不行 好帥🤤,3,0,26/01/2021 14:23
啾啾鞋的聲音🤔,0,0,26/01/2021 11:53
尋找紅心A的既視感,0,0,26/01/2021 9:50
還是不懂，可以求解嗎？,0,0,25/01/2021 20:46
笑得好甜☺,1,0,25/01/2021 18:47
好可愛喔,0,0,25/01/2021 15:02
阿駿真的好帥～,11,0,25/01/2021 9:25
看著會跟著笑 0.66秒www,0,0,25/01/2021 5:45
0.66秒🤣🤣,0,0,24/01/2021 12:47
釣魚線? 總之減少表面張力負擔就是了( ?,0,0,24/01/2021 1:48
頻道經營的方式真的很特別，魔性的聲音害我都學起來了。😂,67,0,23/01/2021 14:51
別人都覺得我好奇怪。😂,,,
為什麼你要笑得那麼可愛🤣,141,0,23/01/2021 12:07
而且很少有離鏡頭這麼近的影片😁,,,
😒😒,1,0,23/01/2021 8:39
太好笑了吧哈哈哈哈哈 那個笑聲,8,0,23/01/2021 8:02
十幾年前在某少兒科教頻道見過類似實驗😂當時是一個紙杯倒過來能放硬幣和大頭針,1,0,23/01/2021 7:08
我感覺我戀愛了..這也是超能力的一部分嗎！？,4,0,23/01/2021 1:23
水裡加了果糖或白砂糖嗎？,0,0,23/01/2021 1:21
因為你把它底在手掌 就有吸力 形成張力,0,0,23/01/2021 0:38
這次實驗做得好開心耶，一定有什麼計謀在裡面🤔,47,3,22/01/2021 23:06
阿駿好可愛 哈哈😄,10,0,22/01/2021 22:07
如果不加鹽巴行嗎,2,4,22/01/2021 21:47
你笑起來好可愛😂,69,0,22/01/2021 21:12
과학적이야,0,0,22/01/2021 20:43
敲碗NG畫面😂,7,0,22/01/2021 20:07
oh my god太可愛了,1,0,22/01/2021 19:45
變甜的話 或沒味道 那你應該擔心了 哈哈,83,5,22/01/2021 18:52
可可愛愛,21,4,22/01/2021 17:56
看你笑著這麼開心好幸福,481,0,22/01/2021 17:47
一句它就會變成鹹的，戳到我的笑點！,529,9,22/01/2021 17:40
（等開學再去表演給學生看）,,,
聽到這句就會變鹹,1087,6,22/01/2021 17:17
不能自己笑場啦😂😂😂,,,
害我笑到手機差點拿不住😂😂😂,,,
感覺你要笑成智障了wwww,0,0,22/01/2021 17:16
最近好多人傳這段影片問我是不是真的,88,18,22/01/2021 17:00
但秘密戳破不值錢，所以一起來發揮想像力吧~,,,
水不會漏主要是大氣壓力與表面張力一起堵住洞口,,,
大氣壓力我們拿它沒轍，所以可往兩個方向思考,,,
1.增加表面張力,,,
2.減少表面張力的負擔,,,
聰明如你，有什麼大膽的想法?,,,
"原來""撿硬幣""也能成為高強度的運動啊😂",198,5,21/01/2021 21:11
是不是有微微的肚子,0,0,20/02/2021 1:38
轉起來,0,0,13/02/2021 0:01
不你轉不起來,,,
NG鏡頭也太可愛哈哈哈,0,0,12/02/2021 14:47
加油,0,0,11/02/2021 20:45
有夠可愛,0,0,08/02/2021 8:34
向心力？,0,0,06/02/2021 10:12
表情也太可愛😆,1,0,04/02/2021 13:01
科學實驗～🎵,0,0,03/02/2021 9:27
你也太可愛了吧~~~一,0,0,02/02/2021 16:13
很簡單我能教你,0,0,31/01/2021 22:32
你也太可爱了吧哈哈哈,0,0,31/01/2021 22:04
🤣🤣🤣🤣🤣😂😂😂🤣😂🤣😂😂🤣🤣😂😂😂😂😂😂😂,0,0,29/01/2021 20:13
他提醒你不要在實驗了，,1,1,29/01/2021 13:11
它很暈，你怎麼這樣🤣🤣,,,
一部成功的影片 背後可能有著無數次的嘗試🤣,8,0,27/01/2021 22:01
怪不得我一直轉也傳不起😂😂,0,0,27/01/2021 10:31
離心力、向心力（？,0,0,26/01/2021 17:59
好可😂,0,0,25/01/2021 18:49
天啊怎麼好可愛😂😂,3,0,23/01/2021 23:40
我看完這部再回去看之前看過成功的那部才發現 原來有寫終於成功了這幾個字XD,12,0,22/01/2021 23:49
我也轉不起來 XD,5,0,22/01/2021 0:15
最後面超級無奈的小表情🤣🤣🤣,21,0,21/01/2021 22:34
一開始沒成功，嚇一跳的表情，🤣🤣🤣。平常只看到成功時自信的表情，果然成功的背後，是付出多少的血汗與心力。謝謝！,56,0,21/01/2021 22:19
辛苦了ww,3,0,21/01/2021 21:44
難得沒有喊出科學原理,2,1,21/01/2021 21:29
最後的笑，太可愛了~😍,111,1,21/01/2021 21:24
笑鼠,0,0,21/01/2021 21:22
XDD,2,0,21/01/2021 21:14
一個班級沒有向心力的話,0,0,13/04/2021 2:22
就會沿切線方向射出,,,
我以為要套頭，然後讓頭轉起來😂,0,0,21/02/2021 1:18
https://b23.tv/1DpukI,0,0,19/02/2021 18:16
你被抄袭了,,,
看你不知道和你说一下,,,
騙人的，我試過了,0,0,19/02/2021 14:01
就跟你買東西一直甩湯不會噴出來是一樣的概念啊,0,0,16/02/2021 23:39
哈，上次失敗了不知道幾十次,1,0,16/02/2021 17:00
向心力不是假想力嗎,0,0,15/02/2021 7:31
終於成功了恭喜,0,0,15/02/2021 1:30
神经病又来了,1,0,14/02/2021 20:23
这是离心力吧,0,0,14/02/2021 15:31
衣架,1,0,14/02/2021 12:28
拉開,,,
被媽媽打,,,
第一個步驟：衣架拉開,0,0,13/02/2021 17:34
然後我就被我媽揍了,,,
剛剛看到幕後，下一個就是這部www,1,1,12/02/2021 11:50
我妈妈看到我折衣架一定先打我,0,0,12/02/2021 0:47
不是NG很多次了吗？🤣🤣🤣,1,0,11/02/2021 20:16
我一次就成功了好好玩,1,0,10/02/2021 18:54
牛批,0,0,09/02/2021 23:47
终于开始搞杂技了？,0,0,09/02/2021 17:55
架有铁,1,0,09/02/2021 15:52
剛剛拉開衣架被媽媽看到然後就被扁了😂,1,0,09/02/2021 13:51
这怎么都是向心力🤣,0,0,09/02/2021 4:27
这个阿骏长的好像—个病人,1,0,08/02/2021 8:22
衣架！拉开！给妈妈打！,0,0,07/02/2021 7:57
讓我想到之前你轉好幾十遍硬幣一直掉,0,0,06/02/2021 22:48
终于成功了😂😂😂,0,0,06/02/2021 16:12
這哪招,0,0,05/02/2021 20:19
衣架，拉开，我妈追着我打,4,0,04/02/2021 17:42
你的是神奇硬幣嗎,0,0,02/02/2021 22:46
衣架 考零分的小孩 打！,0,0,02/02/2021 18:19
亞洲家長,,,
好厲害👍,1,0,02/02/2021 17:44
我用牛奶也可以做,0,0,02/02/2021 12:59
離心力吧ouo,0,2,02/02/2021 9:03
哪裡向心ㄌ,,,
皇天不負苦心人，終於讓我看到了！YA！！！！！,1,0,01/02/2021 19:38
阿駿好帥啊❗,0,0,01/02/2021 18:50
象猩莉,0,0,01/02/2021 5:22
哇！,0,0,01/02/2021 0:30
这个胶那里卖，我想买挺好的,0,0,31/01/2021 21:48
有黑眼圈了,1,0,30/01/2021 17:39
好尷尬,0,0,30/01/2021 16:25
我連錢幣都放不上去了，也太難了吧！,0,0,30/01/2021 13:01
這實驗可被複製嗎？,1,1,29/01/2021 14:41
衣架！拉開！,1,2,29/01/2021 12:53
打小孩～～～,,,
我第一個影片就是失敗無數次的紀錄片,0,1,29/01/2021 10:57
哈哈哈！影片重點：終於成功了...XD,1,0,28/01/2021 23:36
?,0,0,28/01/2021 16:16
是離心力吧？,0,1,27/01/2021 18:16
難的是立硬幣,1,0,26/01/2021 20:34
媽媽：你拿衣架做什麼,0,0,24/01/2021 11:33
好帥呀,0,0,22/01/2021 12:29
好扯,0,0,21/01/2021 17:29
很棒耶，看一眼就喜歡的影片類型，簡單明瞭省時間。,0,0,21/01/2021 16:25
對於有興趣的物理現象可以直接去查什麼原理~,,,
我本身是沒什麼耐心，但又好奇心很重，有時候看到一些科學實驗影片很想看,,,
但很多影片就一個現象做一個落落長，有時候不知道重點在哪個時間點，就會有點不想看…,,,
反正我秒訂閱了!=W=,,,
为什么是终于成功了XD,0,0,21/01/2021 9:51
是不是练了很久XD？,,,
學影片~♥️,5,2,21/01/2021 3:02
拉開衣架~放上硬幣……轉起來😆……向心力🎶,,,
忽然背後一陣冷風~媽媽拿著衣架……夕嬰吶🎶🤬,,,
可愛才是重點😂,1,0,21/01/2021 1:20
轉起來!!!!,0,0,21/01/2021 0:48
為什麼可以長得帥又可愛,14,0,20/01/2021 23:34
你的影片加上時間的長短，很容易讓人一部接一部看下去欸哈哈哈,40,0,20/01/2021 22:37
而且很適合給學生看，能啟發他們的好奇心,,,
這太神了，怎樣應該都會掉呀，怎麼練呀？,1,0,20/01/2021 21:52
我以為只有要講重心😂😂,3,0,20/01/2021 21:33
結果衣櫃都沒整理到😂😂😂,8,0,20/01/2021 21:13
還以為是衣架反射,0,0,20/01/2021 19:58
被阿駿煞到了~好可愛啊~,48,1,20/01/2021 19:19
向心力不重要,213,12,20/01/2021 19:17
人可愛才是重點,,,
看到衣架，就誤以為要夾頭轉脖😅,4,0,20/01/2021 19:09
這簡直了,1,0,20/01/2021 18:45
這太難,0,0,20/01/2021 18:07
這個很難嗎,1,0,20/01/2021 17:55
好扯喔，我應該光要放上去都要很久,3,0,20/01/2021 17:51
一定有練超過一1小時～,215,1,20/01/2021 17:44
那臉一看就是一晚沒睡... 辛苦了(笑,306,2,20/01/2021 17:35
是不是練很久www,53,1,20/01/2021 17:32
有趣的演釋，動漫元素結合科學,0,0,13/04/2021 16:18
連老表麗珍都請來介紹科普了！科學館真的很用心了！給予支持！,0,0,12/04/2021 10:43
"EL: 有趣的演釋, 增加學習的興趣.",0,0,09/04/2021 19:09
"憑觀看人數可知相對有吸引力, 辛苦演員講解複雜的科學原理,讚!",0,0,09/04/2021 14:47
讚,0,0,09/04/2021 14:44
跟貼潮流，讚！,0,0,08/04/2021 17:50
好搞笑又學到嘢!讚!,0,0,08/04/2021 17:39
動漫元素結合科學，讚！,0,0,08/04/2021 17:38
表情好可愛😂,0,0,23/03/2021 15:59
差點以為不是科學館官方製作的,0,0,22/03/2021 18:25
影片有趣味,0,0,22/03/2021 13:03
因為這篇 訂閱起來 讚,0,0,21/03/2021 15:56
不一樣的科學課,0,0,18/03/2021 17:35
跟上潮流了，鬼滅無處不在,0,0,17/03/2021 13:10
如果以前老師教化學都像這影片，我化學起碼合格先,0,0,14/03/2021 21:48
創作認真!!,0,0,12/03/2021 16:40
唱埋首歌仲好,0,0,12/03/2021 16:00
差了些動畫效果,0,0,11/03/2021 17:06
雷之呼吸篇的有獎活動就快結束了，大家記得到那邊留言提問。,0,0,06/03/2021 10:35
動漫入手，能吸引更多人看,0,0,06/03/2021 10:34
新嘗試手法，演員辛苦了,0,0,06/03/2021 10:33
不過呢個角度做科普非常有趣，喺鄰近地區比較都少見，好正👍,0,0,05/03/2021 17:53
原作啲呼吸法描繪到好似魔法咁，如果寫實啲諗，或者當成係唔同嘅呼吸節奏，不過上哂特效觀眾比較好理解,0,0,05/03/2021 17:51
總算有D創意先但我吾系好明可能我蠢,0,0,05/03/2021 17:31
好似好科學咁,0,0,05/03/2021 17:10
手法不錯,0,0,04/03/2021 15:06
用科學解釋動漫,0,0,04/03/2021 14:51
很攪笑的手法,0,0,04/03/2021 14:28
讚~~,0,0,14/12/2020 9:20
鬼滅之刃中提到透過呼吸可以強化體能，那麼我們在跑步時，人體所需的氧氣量卻會隨着跑步速度加大而相應地增加，所以跑步時如何避免出現呼吸急促表淺、節奏紊亂的情況，以及如何減輕呼吸肌的疲勞感？,1,1,13/12/2020 2:54
請問飲無慘嘅血係咪真係會變成鬼呢😂？即係飲血會唔會同化別人？令別人繼承你的一小部份，好似啲咩基因遺傳咁。有啲好奇想知，但又覺得好似唔實際同冇咩可能，sorry啊（私心想要個模型，求求小編看看我🥺）,1,3,12/12/2020 21:11
請問紫藤花除了對鬼造成傷害還會對甚麼生物造成影響？？？,0,1,12/12/2020 20:59
You can get more info about me on my channel 😍💋 💝💖❤️,0,0,12/12/2020 20:53
我們能夠像善逸快嗎？,0,1,12/12/2020 20:25
30:27 Anyone want to do this with me😍💋 💝💖♥️❤️,0,0,12/12/2020 20:24
夢魘的手是真的嗎,1,0,12/12/2020 20:18
水之呼吸是真的吗？,1,0,12/12/2020 20:10
"我們可以在現實中做水之呼吸 嘛 ? 例如在 日輪刀放一個可以放水的袋子或其他 ，然後用電線和把扳機和機器放在刀上,當您砍時，按下扳機，然後將水射出，可以做 到嗎？",1,2,12/12/2020 20:07
正,0,0,12/12/2020 19:59
乖乖等待,1,1,12/12/2020 19:17
剪影有用又好玩!　唔錯！,0,0,12/04/2021 10:44
EL: 睇完想即刻試吓.,0,0,09/04/2021 19:10
好實用。,0,0,09/04/2021 14:49
#清晰 #實用 #快上手,0,0,08/04/2021 17:52
剪影幾好玩喎!,0,0,08/04/2021 17:41
綠幕功能很實用！,0,0,08/04/2021 17:26
好用超方便的,0,0,21/03/2021 15:13
太神了...造福人群,0,0,18/03/2021 18:12
綠幕是否可用綠色卡紙,0,0,12/03/2021 15:57
支持本地科普影片,0,0,05/03/2021 17:06
比看書學使用好,0,0,04/03/2021 14:35
剪影真的好用又是免費,0,0,04/03/2021 14:27
以後可以自己做綠幕很實用,0,0,04/03/2021 14:19
講解清晰，資料充足^^,0,0,13/04/2021 16:16
支持本地創客！感謝澳門科學館為澳門科普用心付出！,0,0,12/04/2021 10:47
"EL: 講解得好清晰, 學倒嘢. 贊!",0,0,09/04/2021 19:14
只能見到無形之手，如果能見你一面更好。,0,0,09/04/2021 14:53
支持有圖有畫面有步驟,0,0,08/04/2021 19:25
加油!繼續支持!,0,0,08/04/2021 17:36
我喜歡DIY的成就感,0,0,22/03/2021 2:17
請求字幕,0,0,18/03/2021 19:32
影片很棒,0,0,17/03/2021 17:09
但可以加點字幕,,,
可以有字幕就更好,0,0,15/03/2021 0:09
線上學科學更有效果,0,0,11/03/2021 18:10
